1658	YIL136W	41	Fungi
1659	YDR020C	639	Fungi
1660	YOR019W	44	Saccharomycetales
1661	YJL088W	759	Fungi
1662	YJL015C	2	Fungi
1663	YHL047C	757	Fungi
1664	YKR054C	745	Fungi
1665	YKR025W	225	Fungi
1666	YBR056W-A	14	Fungi
1667	YKL214C	84	Fungi
1668	YBR030W	218	Fungi
1669	YDR055W	563	Fungi
1670	YLR348C	769	Fungi
1671	YCR090C	701	Fungi
1672	YDL235C	608	Fungi
1673	YCR026C	712	Fungi
1674	YBL018C	99	Fungi
1675	YPL128C	354	Fungi
1676	YGR204W	740	Fungi
1677	YLR244C	769	Fungi
1678	YDR091C	794	Fungi
1679	YGL034C	3	Ascomycota
1680	YOL033W	786	Fungi
1681	YHR018C	760	Fungi
1682	YNL245C	732	Fungi
1683	YER057C	761	Fungi
1684	YKL121W	597	Fungi
1685	YGR280C	502	Fungi
1686	YMR063W	540	Fungi
1687	YLR157C	530	Fungi
1688	YNL046W	7	Saccharomyces
1689	YKL022C	740	Fungi
1690	YDR532C	37	Ascomycota
1691	YPL023C	757	Fungi
1692	YLR274W	792	Fungi
1693	YBL102W	670	Fungi
1694	YBR143C	784	Fungi
1695	YML090W	1	Saccharomyces cerevisiae
1696	YER167W	29	Saccharomycetaceae
1697	YLR192C	439	Fungi
1698	YNL262W	761	Fungi
1699	YKL189W	742	Fungi
1700	YFL041W-A	470	Fungi
1701	YAR053W	1	Saccharomyces cerevisiae
1702	YOR026W	789	Fungi
1703	YMR258C	76	Saccharomycetales
1704	YCR106W	60	Fungi
1705	YBL037W	761	Fungi
1706	YIR013C	685	Fungi
1707	YOR286W	727	Fungi
1708	YBR015C	457	Fungi
1709	YBR007C	33	Fungi
1710	YNL049C	787	Fungi
1711	YBL024W	784	Fungi
1712	YDL100C	759	Fungi
1713	YAR002W	48	Saccharomycetales
1714	YER141W	746	Fungi
1715	YLR017W	743	Fungi
1716	YBR073W	794	Fungi
1717	YJL209W	41	Saccharomycetales
1718	YGR035W-A	8	Ascomycota
1719	YKR053C	720	Fungi
1720	YLR433C	794	Fungi
1721	YJR105W	768	Fungi
1722	YLR016C	683	Fungi
1723	YGL240W	642	Fungi
1724	YLR006C	38	Fungi
1725	YJR126C	717	Fungi
1726	YKL035W	773	Fungi
1727	YPL094C	763	Fungi
1728	YNL138W-A	1	Saccharomyces cerevisiae
1729	YML116W-A	1	Saccharomyces cerevisiae
1730	YNL137C	608	Fungi
1731	YLR102C	33	Saccharomycetaceae
1732	YNL024C-A	539	Fungi
1733	YER157W	544	Fungi
1734	YAL055W	44	Saccharomycetales
1735	YNR060W	738	Fungi
1736	YKL191W	773	Fungi
1737	YER098W	659	Fungi
1738	YDR017C	466	Fungi
1739	YAL016C-B	1	Saccharomyces cerevisiae
1740	YNR046W	712	Fungi
1741	YKL045W	777	Fungi
1742	YCR085W	1	Saccharomyces cerevisiae
1743	YLR189C	710	Fungi
1744	YGR238C	206	Fungi
1745	YHL006C	37	Ascomycota
1746	YGL251C	1	Saccharomyces cerevisiae
1747	YNR053C	534	Fungi
1748	YMR280C	84	Ascomycota
1749	YGR274C	759	Fungi
1750	YKR087C	701	Fungi
1751	YOL089C	365	Fungi
1752	YOR355W	57	Saccharomycetales
1753	YMR190C	149	Fungi
1754	YPR096C	1	Saccharomyces cerevisiae
1755	YIL043C	774	Fungi
1756	YPL076W	627	Fungi
1757	YIL070C	729	Fungi
1758	YIR038C	673	Fungi
1759	YDL211C	22	Fungi
1760	RTM1-R.14851-	714	Fungi
1761	YNL085W	586	Fungi
1762	YLR108C	506	Fungi
1763	YGR181W	704	Fungi
1764	YBR126W-A	4	Saccharomyces
1765	YOR067C	729	Fungi
1766	YMR130W	566	Fungi
1767	YBL008W	782	Fungi
1768	YDR241W	1	Saccharomyces cerevisiae
1769	YNL130C-A	1	Saccharomyces cerevisiae
1770	YHR206W	410	Fungi
1771	YML120C	756	Fungi
1772	YGL133W	483	Fungi
1773	YNL007C	791	Fungi
1774	YPL099C	56	Fungi
1775	YDL179W	707	Fungi
1776	YGL224C	723	Fungi
1777	YHR083W	90	Ascomycota
1778	YDR110W	42	Fungi
1779	YNR064C	520	Fungi
1780	YBL060W	210	Fungi
1781	YPL085W	20	Saccharomycetales
1782	YOL068C	781	Fungi
1783	YBL098W	736	Fungi
1784	YDL239C	21	Saccharomycetales
1785	YDR462W	481	Fungi
1786	YGR190C	1	Saccharomyces cerevisiae
1787	YGR132C	765	Fungi
1788	YNL241C	784	Fungi
1789	YOR211C	749	Fungi
1790	YGR234W	591	Fungi
1791	YPL054W	69	Fungi
1792	YOL070C	38	Saccharomycetales
1793	YKL146W	770	Fungi
1794	YHR061C	38	Saccharomycetales
1795	YER109C	7	Saccharomyces
1796	YOR305W	539	Fungi
1797	YIL112W	104	Fungi
1798	YNR007C	738	Fungi
1799	YPL215W	570	Fungi
1800	YDR033W	540	Fungi
1801	YDL218W	156	Fungi
1802	YMR250W	749	Fungi
1803	YDR010C	1	Saccharomyces cerevisiae
1804	YOR098C	73	Fungi
1805	YOL013C	725	Fungi
1806	YKL164C	307	Fungi
1807	YDR196C	755	Fungi
1808	YPL148C	137	Fungi
1809	YOL134C	2	Ascomycota
1810	YJL103C	649	Fungi
1811	YJL099W	738	Fungi
1812	YJL025W	421	Fungi
1813	YBL017C	750	Fungi
1814	YLR139C	66	Fungi
1815	YLR241W	788	Fungi
1816	YEL063C	762	Fungi
1817	YBL033C	755	Fungi
1818	YLR121C	767	Fungi
1819	YDR475C	44	Saccharomycetales
1820	YDR261C	728	Fungi
1821	YNL094W	371	Fungi
1822	YDR210W	155	Fungi
1823	YKL175W	339	Fungi
1824	YGL118C	1	Saccharomyces cerevisiae
1825	YHR022C-A	1	Saccharomyces cerevisiae
1826	YOR247W	14	Saccharomycetaceae
1827	YER105C	739	Fungi
1828	YMR061W	762	Fungi
1829	YHL021C	716	Fungi
1830	YBR200W-A	2	Ascomycota
1831	YER122C	630	Fungi
1832	YCL021W-A	6	Saccharomyces
1833	YMR167W	777	Fungi
1834	YNL075W	791	Fungi
1835	YOR158W	175	Fungi
1836	YLR327C	270	Fungi
1837	YDL241W	5	Saccharomycetales
1838	YGL207W	785	Fungi
1839	YBR151W	611	Fungi
1840	YIL124W	792	Fungi
1841	YER168C	759	Fungi
1842	YPL249C-A	1	Saccharomyces cerevisiae
1843	YOL078W	61	Fungi
1844	YGR206W	39	Saccharomycetales
1845	YOR296W	716	Fungi
1846	YOR049C	714	Fungi
1847	YPL281C	783	Fungi
1848	YOR085W	735	Fungi
1849	YBR047W	44	Fungi
1850	YOR039W	785	Fungi
1851	YIL171W	610	Fungi
1852	YJL184W	149	Fungi
1853	YBL071W-A	759	Fungi
1854	YNL212W	755	Fungi
1855	YOL055C	698	Fungi
1856	YBL025W	72	Ascomycota
1857	YPR018W	402	Fungi
1858	YHR210C	656	Fungi
1859	YJL128C	791	Fungi
1860	YAL041W	727	Fungi
1861	YOL144W	95	Ascomycota
1862	YJL199C	8	Ascomycota
1863	YOL149W	96	Fungi
1864	YBR186W	705	Fungi
1865	YDR097C	789	Fungi
1866	YGL212W	634	Fungi
1867	YHR040W	607	Fungi
1868	YKL162C	533	Fungi
1869	YPL188W	773	Fungi
1870	YBR048W	1	Saccharomyces cerevisiae
1871	YBL075C	794	Fungi
1872	YOR165W	758	Fungi
1873	YDL080C	753	Fungi
1874	YOR278W	689	Fungi
1875	YNL096C	751	Fungi
1876	YKL085W	768	Fungi
1877	YOR276W	88	Saccharomycetales
1878	YPL011C	122	Fungi
1879	YMR066W	44	Saccharomycetales
1880	YBR244W	778	Fungi
1881	YGR217W	725	Fungi
1882	YIL044C	575	Fungi
1883	YER031C	794	Fungi
1884	YDR263C	793	Fungi
1885	YFR019W	718	Fungi
1886	YMR052W	41	Fungi
1887	YKL223W	1	Saccharomyces cerevisiae
1888	YOL044W	35	Saccharomycetaceae
1889	YJL023C	39	Saccharomycetales
1890	YKL024C	793	Fungi
1891	YBR039W	755	Fungi
1892	YIL110W	727	Fungi
1893	YDR185C	757	Fungi
1894	YBR188C	8	Ascomycota
1895	YGR070W	754	Fungi
1896	YPL263C	743	Fungi
1897	YBR002C	776	Fungi
1898	YKL071W	773	Fungi
1899	YDL115C	1	Saccharomyces cerevisiae
1900	YMR186W	777	Fungi
1901	YAL056W	49	Saccharomycetales
1902	YOL060C	740	Fungi
1903	YLR342W	739	Fungi
1904	YOR176W	751	Fungi
1905	YDL152W	2	Fungi
1906	YBL058W	749	Fungi
1907	YDL117W	528	Fungi
1908	YGL203C	761	Fungi
1909	YPR069C	742	Fungi
1910	YML123C	765	Fungi
1911	YLR118C	760	Fungi
1912	YOL110W	109	Ascomycota
1913	YML043C	61	Ascomycota
1914	YOR293W	1	Saccharomyces cerevisiae
1915	YPR057W	45	Fungi
1916	YNL018C	7	Saccharomyces
1917	YMR144W	39	Saccharomycetales
1918	YEL056W	794	Fungi
1919	YDR064W	1	Saccharomyces cerevisiae
1920	YOR386W	601	Fungi
1921	YOR056C	711	Fungi
1922	YGR231C	764	Fungi
1923	YPR163C	569	Fungi
1924	YLR154W-F	7	Fungi
1925	YLR393W	731	Fungi
1926	YBR145W	768	Fungi
1927	YJL222W	749	Fungi
1928	YJL201W	181	Fungi
1929	YDR458C	611	Fungi
1930	YLR027C	767	Fungi
1931	YLR012C	17	Saccharomycetaceae
1932	YLR299W	782	Fungi
1933	YHR146W	38	Ascomycota
1934	YBL008W-A	1	Saccharomyces cerevisiae
1935	YLR362W	790	Fungi
1936	YGR018C	2	Fungi
1937	YOL062C	768	Fungi
1938	YCR012W	774	Fungi
1939	YJR140C	443	Fungi
1940	YCR007C	28	Saccharomycetaceae
1941	YDL112W	127	Fungi
1942	YBR011C	785	Fungi
1943	YOR061W	795	Fungi
1944	YDL225W	784	Fungi
1945	YHR182W	34	Saccharomycetales
1946	YML096W	770	Fungi
1947	YCL054W	752	Fungi
1948	YJL203W	733	Fungi
1949	YMR230W	1	Saccharomyces cerevisiae
1950	YAL025C	770	Fungi
1951	YJL190C	777	Fungi
1952	YDR268W	726	Fungi
1953	YPL212C	765	Fungi
1954	YJL161W	24	Saccharomycetaceae
1955	RDN18-1	2	Fungi
1956	YMR197C	744	Fungi
1957	YPL183C	568	Fungi
1958	YBL002W	773	Fungi
1959	YHL006W-A	1	Saccharomyces cerevisiae
1960	YDR199W	2	Fungi
1961	YDL070W	718	Fungi
1962	YKR034W	275	Fungi
1963	YPL191C	708	Fungi
1964	YKL061W	35	Saccharomycetaceae
1965	YJL169W	1	Saccharomyces cerevisiae
1966	YNL167C	72	Fungi
1967	YDR131C	46	Saccharomycetales
1968	YDL074C	528	Fungi
1969	YGR152C	794	Fungi
1970	YNL097C	327	Fungi
1971	YJL176C	565	Fungi
1972	YLR227C	33	Saccharomycetales
1973	YKR001C	787	Fungi
1974	YOR199W	2	Saccharomycetales
1975	YIL092W	6	Saccharomyces
1976	YBR200W	728	Fungi
1977	YLR092W	756	Fungi
1978	YDR042C	5	Saccharomyces
1979	YGR133W	794	Fungi
1980	YDL075W	1	Saccharomyces cerevisiae
1981	YJL047C	31	Fungi
1982	YNR062C	20	Fungi
1983	YLR014C	622	Fungi
1984	YML038C	764	Fungi
1985	YJR100C	471	Fungi
1986	YDR285W	42	Ascomycota
1987	YFL038C	794	Fungi
1988	YPL121C	124	Ascomycota
1989	YML098W	758	Fungi
1990	YHR019C	794	Fungi
1991	YMR253C	669	Fungi
1992	YFR006W	767	Fungi
1993	YAL019W-A	1	Saccharomyces cerevisiae
1994	YJL178C	160	Fungi
1995	YKL178C	651	Fungi
1996	YBR085C-A	45	Fungi
1997	YBR226C	2	Fungi
1998	YHR057C	795	Fungi
1999	YMR001C	735	Fungi
2000	YHR157W	7	Saccharomyces
2001	YPL050C	568	Fungi
2002	YNR063W	148	Fungi
2003	YLR078C	1	Saccharomyces cerevisiae
2004	YCR037C	750	Fungi
2005	YAL009W	579	Fungi
2006	YOR090C	765	Fungi
2007	YIL075C	782	Fungi
2008	YML007C-A	1	Saccharomyces cerevisiae
2009	YPL039W	24	Saccharomycetaceae
2010	YDR291W	709	Fungi
2011	YML099C	298	Fungi
2012	YGR113W	50	Ascomycota
2013	YJR121W	793	Fungi
2014	YOR196C	749	Fungi
2015	YGR023W	9	Saccharomycetales
2016	YGL098W	167	Fungi
2017	YJR003C	59	Saccharomycetales
2018	YKL005C	409	Fungi
2019	YBR026C	734	Fungi
2020	YCR095C	220	Fungi
2021	YER004W	676	Fungi
2022	YLL051C	748	Fungi
2023	YDR505C	44	Ascomycota
2024	YPR073C	735	Fungi
2025	YKR072C	462	Fungi
2026	YOR270C	779	Fungi
2027	YIL118W	794	Fungi
2028	YPR031W	713	Fungi
2029	YMR021C	49	Fungi
2030	YGL137W	1	Saccharomyces cerevisiae
2031	YOL111C	228	Fungi
2032	YDR504C	2	Fungi
2033	YOR145C	787	Fungi
2034	YOR118W	487	Fungi
2035	YBL030C	769	Fungi
2036	YCL056C	14	Saccharomycetales
2037	YPR064W	5	Saccharomycetales
2038	YHL010C	737	Fungi
2039	YMR127C	793	Fungi
2040	YLR441C	785	Fungi
2041	YHR209W	731	Fungi
2042	YNL329C	794	Fungi
2043	YER001W	275	Fungi
2044	YJR086W	687	Fungi
2045	YGL116W	794	Fungi
2046	YGL160W	711	Fungi
2047	YIL040W	30	Saccharomycetales
2048	YDR166C	668	Fungi
2049	YGR028W	795	Fungi
2050	YGR112W	717	Fungi
2051	YMR262W	735	Fungi
2052	YOL164W-A	1	Saccharomyces cerevisiae
2053	YAL030W	1	Saccharomyces cerevisiae
2054	YIL077C	61	Ascomycota
2055	YIL022W	751	Fungi
2056	YKL113C	795	Fungi
2057	YJR040W	760	Fungi
2058	YDR459C	727	Fungi
2059	YHR102W	74	Ascomycota
2060	YOR327C	770	Fungi
2061	YBR190W	2	Saccharomyces cerevisiae
2062	YBL090W	221	Fungi
2063	YBR296C-A	1	Saccharomyces cerevisiae
2064	YDR278C	2	Ascomycota
2065	YGR043C	758	Fungi
2066	YDR522C	564	Fungi
2067	YGR268C	129	Fungi
2068	YLL029W	778	Fungi
2069	YHR181W	708	Fungi
2070	YGL142C	751	Fungi
2071	YMR159C	278	Fungi
2072	YBL096C	1	Saccharomyces cerevisiae
2073	YGL179C	795	Fungi
2074	YBR130C	54	Fungi
2075	YGR247W	195	Fungi
2076	YBR062C	1	Saccharomyces cerevisiae
2077	YNL153C	749	Fungi
2078	YER060W-A	686	Fungi
2079	YBR168W	406	Fungi
2080	YLR443W	80	Ascomycota
2081	YMR083W	768	Fungi
2082	YDR038C	795	Fungi
2083	YFL011W	785	Fungi
2084	YPR074W-A	1	Saccharomyces cerevisiae
2085	YGL092W	528	Fungi
2086	YMR077C	749	Fungi
2087	YHR178W	707	Fungi
2088	YGR092W	795	Fungi
2089	YCL048W-A	16	Fungi
2090	YDL220C	36	Saccharomycetales
2091	YKL209C	782	Fungi
2092	YLR086W	778	Fungi
2093	YLR366W	1	Saccharomyces cerevisiae
2094	YOR189W	19	Ascomycota
2095	YAR047C	1	Saccharomyces cerevisiae
2096	YDR095C	1	Saccharomyces cerevisiae
2097	YGL081W	25	Saccharomycetaceae
2098	YFL029C	794	Fungi
2099	YBR263W	781	Fungi
2100	YER107C	795	Fungi
2101	YCR031C	1	Saccharomyces cerevisiae
2102	YGR139W	1	Saccharomyces cerevisiae
2103	YGL130W	769	Fungi
2104	YGR176W	1	Saccharomyces cerevisiae
2105	YNL263C	765	Fungi
2106	YMR290C	795	Fungi
2107	YLR415C	2	Saccharomyces
2108	YBR095C	124	Ascomycota
2109	YJL158C	334	Fungi
2110	YLR180W	762	Fungi
2111	YNL327W	5	Saccharomyces
2112	YPL166W	127	Fungi
2113	YBR105C	725	Fungi
2114	YDR150W	78	Saccharomycetales
2115	YDR281C	5	Saccharomyces
2116	YDR267C	795	Fungi
2117	YBR205W	774	Fungi
2118	YDR485C	127	Fungi
2119	YCL063W	38	Ascomycota
2120	YER162C	744	Fungi
2121	YHR147C	753	Fungi
2122	YIR025W	27	Saccharomycetaceae
2123	YDL028C	525	Fungi
2124	YKL219W	25	Saccharomycetaceae
2125	YPL240C	777	Fungi
2126	YGL262W	18	Saccharomycetales
2127	YPL237W	778	Fungi
2128	YDL121C	56	Fungi
2129	YGL003C	795	Fungi
2130	YOR362C	794	Fungi
2131	YDR112W	2	Ascomycota
2132	YOL021C	789	Fungi
2133	YOL095C	604	Fungi
2134	YMR326C	1	Saccharomyces cerevisiae
2135	YGR233C	678	Fungi
2136	YBL023C	792	Fungi
2137	YMR282C	41	Ascomycota
2138	YHR202W	708	Fungi
2139	YLR287C	177	Fungi
2140	YGL032C	29	Ascomycota
2141	YNL045W	785	Fungi
2142	YDR369C	35	Saccharomycetales
2143	YOR392W	1	Saccharomyces cerevisiae
2144	YBR216C	93	Ascomycota
2145	YKL070W	384	Fungi
2146	YDR082W	34	Saccharomycetales
2147	YGL131C	639	Fungi
2148	YAR035C-A	1	Saccharomyces cerevisiae
2149	YCR033W	48	Fungi
2150	YOL077W-A	314	Fungi
2151	YPR084W	82	Saccharomycetales
2152	YLL040C	755	Fungi
2153	YKR029C	350	Fungi
2154	YGL082W	704	Fungi
2155	YKL185W	39	Saccharomycetales
2156	YHL048C-A	1	Saccharomyces cerevisiae
2157	YLR368W	44	Saccharomycetales
2158	YJL127C-B	187	Fungi
2159	YAL003W	741	Fungi
2160	YGR183C	336	Fungi
2161	YDL194W	773	Fungi
2162	YPL095C	759	Fungi
2163	YOL048C	586	Fungi
2164	YDR390C	789	Fungi
2165	YJL047C-A	1	Saccharomyces cerevisiae
2166	YOR299W	748	Fungi
2167	YDR304C	795	Fungi
2168	YGL244W	712	Fungi
2169	YDR081C	85	Fungi
2170	YBR146W	746	Fungi
2171	YLR354C	758	Fungi
2172	YHR078W	219	Fungi
2173	YDL089W	84	Fungi
2174	YER188C-A	1	Saccharomyces cerevisiae
2175	YIL017C	50	Ascomycota
2176	YOL073C	575	Fungi
2177	YEL029C	735	Fungi
2178	YDL042C	779	Fungi
2179	YBR019C	745	Fungi
2180	YHR183W	778	Fungi
2181	YLL042C	36	Saccharomycetales
2182	YGL028C	630	Fungi
2183	YFL067W	36	Fungi
2184	YDR525W-A	749	Fungi
2185	YKR037C	38	Saccharomycetales
2186	YDR516C	788	Fungi
2187	YGL191W	734	Fungi
2188	YHR092C	781	Fungi
2189	YLR127C	687	Fungi
2190	YPR109W	50	Saccharomycetales
2191	YER184C	64	Fungi
2192	YDR047W	749	Fungi
2193	YDR392W	766	Fungi
2194	YNR034W	764	Fungi
2195	YEL045C	1	Saccharomyces cerevisiae
2196	YER149C	58	Saccharomycetales
2197	YHL023C	544	Fungi
2198	YMR312W	186	Ascomycota
2199	YLR120W-A	1	Saccharomyces cerevisiae
2200	YGR029W	1	Saccharomyces cerevisiae
2201	YOR006C	764	Fungi
2202	YBR135W	737	Fungi
2203	YNL307C	795	Fungi
2204	YOR043W	728	Fungi
2205	YHR044C	718	Fungi
2206	YOL117W	34	Saccharomycetaceae
2207	YGL205W	677	Fungi
2208	YDL008W	678	Fungi
2209	YAL043C	519	Fungi
2210	YNR039C	202	Fungi
2211	YML034W	502	Fungi
2212	YHR058C	737	Fungi
2213	YLR408C	37	Fungi
2214	YBR237W	794	Fungi
2215	YKL007W	719	Fungi
2216	YMR278W	695	Fungi
2217	YER142C	693	Fungi
2218	YJR154W	371	Fungi
2219	YHL041W	1	Saccharomyces cerevisiae
2220	YIR028W	694	Fungi
2221	YOL066C	770	Fungi
2222	YKL205W	750	Fungi
2223	YPR025C	745	Fungi
2224	YGL105W	662	Fungi
2225	YHR179W	720	Fungi
2226	YBR003W	753	Fungi
2227	YAL067C	756	Fungi
2228	YPL001W	739	Fungi
2229	YJR046W	54	Ascomycota
2230	YLR203C	729	Fungi
2231	YPL261C	1	Saccharomyces cerevisiae
2232	YBR085W	769	Fungi
2233	YMR113W	761	Fungi
2234	YGL079W	398	Fungi
2235	YDR173C	761	Fungi
2236	YMR291W	795	Fungi
2237	YMR094W	37	Saccharomycetales
2238	YOR119C	777	Fungi
2239	YPR067W	749	Fungi
2240	YPL149W	562	Fungi
2241	YBR112C	356	Fungi
2242	YML108W	72	Saccharomycetales
2243	YOL164W	140	Fungi
2244	YBR116C	1	Saccharomyces cerevisiae
2245	YKR015C	9	Saccharomycetaceae
2246	YOR149C	643	Fungi
2247	YLR129W	795	Fungi
2248	YGL258W	18	Ascomycota
2249	YCL005W-A	1	Saccharomyces cerevisiae
2250	YJL029C	753	Fungi
2251	YHR213W-A	2	Ascomycota
2252	YCR024C-B	1	Saccharomyces cerevisiae
2253	YNL145W	27	Saccharomycetaceae
2254	YNL136W	52	Fungi
2255	YBR063C	6	Saccharomyces
2256	YMR073C	662	Fungi
2257	YKL048C	795	Fungi
2258	YDR406W-A	1	Saccharomyces cerevisiae
2259	YGL015C	6	Saccharomyces
2260	YDR306C	311	Fungi
2261	YPL014W	33	Saccharomycetales
2262	YGL100W	782	Fungi
2263	YKR070W	745	Fungi
2264	YOR347C	777	Fungi
2265	YMR222C	734	Fungi
2266	YMR223W	793	Fungi
2267	YDR363W	100	Fungi
2268	YOL005C	779	Fungi
2269	YPR120C	786	Fungi
2270	YBR121C	786	Fungi
2271	YMR179W	41	Saccharomycetales
2272	YLR068W	97	Fungi
2273	YLR344W	649	Fungi
2274	YNL103W	35	Saccharomycetales
2275	YCR065W	47	Fungi
2276	YEL035C	1	Saccharomyces cerevisiae
2277	YMR148W	43	Fungi
2278	YML009C-A	4	Ascomycota
2279	YDR448W	779	Fungi
2280	YOR004W	783	Fungi
2281	YJL134W	721	Fungi
2282	YML012W	765	Fungi
2283	YGR051C	5	Fungi
2284	YOL023W	758	Fungi
2285	YLR029C	782	Fungi
2286	YBR225W	34	Saccharomycetales
2287	YML070W	735	Fungi
2288	YHR090C	664	Fungi
2289	YKL155C	665	Fungi
2290	YOR137C	606	Fungi
2291	YER078C	777	Fungi
2292	YGR225W	782	Fungi
2293	YOR188W	56	Ascomycota
2294	YGL200C	768	Fungi
2295	YCL040W	787	Fungi
2296	YKL051W	592	Fungi
2297	YGL190C	778	Fungi
2298	YHR144C	729	Fungi
2299	YJR055W	339	Fungi
2300	YDR225W	791	Fungi
2301	YHR120W	782	Fungi
2302	YOR115C	700	Fungi
2303	YFL013C	563	Fungi
2304	YHR128W	764	Fungi
2305	YBR240C	100	Fungi
2306	YPR051W	782	Fungi
2307	YJL129C	694	Fungi
2308	YIL063C	279	Fungi
2309	YCR089W	3	Saccharomyces
2310	YOL013W-B	1	Saccharomyces cerevisiae
2311	YDR361C	749	Fungi
2312	YLR294C	2	Ascomycota
2313	YLR269C	1	Saccharomyces cerevisiae
2314	YJL027C	2	Saccharomyces
2315	YGR266W	718	Fungi
2316	YPR058W	769	Fungi
2317	YGR046W	740	Fungi
2318	YMR097C	778	Fungi
2319	YGL054C	733	Fungi
2320	YHL035C	780	Fungi
2321	YPL062W	1	Saccharomyces cerevisiae
2322	YBR203W	41	Saccharomycetales
2323	YFR013W	52	Saccharomycetales
2324	YDR356W	129	Fungi
2325	YDR308C	662	Fungi
2326	YDR067C	611	Fungi
2327	YGL249W	20	Saccharomycetaceae
2328	YDL130W	1	Saccharomyces cerevisiae
2329	YJL118W	3	Saccharomyces
2330	YGL208W	620	Fungi
2331	YIR006C	495	Fungi
2332	YMR012W	638	Fungi
2333	YLR045C	716	Fungi
2334	YGL074C	1	Saccharomyces cerevisiae
2335	YBR296C	575	Fungi
2336	YPL192C	11	Fungi
2337	YJR075W	608	Fungi
2338	YAL023C	788	Fungi
2339	YDR318W	1	Saccharomyces cerevisiae
2340	YML100W	774	Fungi
2341	YIL101C	33	Saccharomycetaceae
2342	YLR165C	303	Fungi
2343	YLL002W	255	Fungi
2344	YLR144C	594	Fungi
2345	YFL032W	2	Saccharomyces
2346	YML042W	751	Fungi
2347	YDR379C-A	532	Fungi
2348	YJR109C	758	Fungi
2349	YNL265C	690	Fungi
2350	YJL210W	124	Fungi
2351	YDR312W	742	Fungi
2352	YNL014W	775	Fungi
2353	YPR140W	718	Fungi
2354	YBR052C	729	Fungi
2355	YGL210W	794	Fungi
2356	YER030W	48	Fungi
2357	YHL017W	746	Fungi
2358	YIL056W	82	Saccharomycetales
2359	YHR150W	503	Fungi
2360	YPL072W	715	Fungi
2361	YDL107W	91	Saccharomycetales
2362	YBR262C	43	Saccharomycetales
2363	YKL138C-A	44	Fungi
2364	YKL023C-A	27	Fungi
2365	YGL253W	786	Fungi
2366	YOL096C	737	Fungi
2367	YKL120W	769	Fungi
2368	YKL116C	794	Fungi
2369	YGL067W	709	Fungi
2370	YML057C-A	2	Ascomycota
2371	YNL227C	736	Fungi
2372	YGR140W	35	Saccharomycetales
2373	YDR402C	758	Fungi
2374	YBR140C	427	Fungi
2375	YNL098C	794	Fungi
2376	YPR041W	761	Fungi
2377	YGL091C	794	Fungi
2378	YNL204C	527	Fungi
2379	YDR420W	6	Saccharomycetaceae
2380	YCL039W	515	Fungi
2381	YIL139C	241	Fungi
2382	YBR154C	777	Fungi
2383	YDR146C	35	Fungi
2384	YPL186C	35	Ascomycota
2385	YGL073W	46	Fungi
2386	YPL177C	84	Fungi
2387	YKR007W	50	Ascomycota
2388	YML131W	712	Fungi
2389	YNR009W	32	Ascomycota
2390	YBR292C	1	Saccharomyces cerevisiae
2391	YOR282W	2	Fungi
2392	YPR085C	368	Fungi
2393	YDR054C	794	Fungi
2394	YNL197C	39	Saccharomycetales
2395	YDR357C	92	Ascomycota
2396	YHR071C-A	1	Saccharomyces cerevisiae
2397	YLR077W	707	Fungi
2398	YBR149W	788	Fungi
2399	YGL127C	698	Fungi
2400	YMR196W	667	Fungi
2401	YLR330W	90	Fungi
2402	YOR092W	294	Fungi
2403	YKL030W	2	Ascomycota
2404	YMR160W	43	Saccharomycetales
2405	YBR207W	683	Fungi
2406	YBR289W	225	Fungi
2407	YLR385C	38	Saccharomycetales
2408	YHL012W	770	Fungi
2409	YGL222C	28	Saccharomycetaceae
2410	YPL096W	577	Fungi
2411	YDR320W-B	1	Saccharomyces cerevisiae
2412	YGL005C	82	Fungi
2413	YOR042W	325	Fungi
2414	YNL001W	773	Fungi
2415	YPL107W	146	Fungi
2416	YOR205C	185	Fungi
2417	YJL116C	546	Fungi
2418	YCR003W	177	Fungi
2419	YOL086W-A	531	Fungi
2420	YLR137W	500	Fungi
2421	YOR323C	748	Fungi
2422	YLR082C	7	Saccharomyces
2423	YDR141C	712	Fungi
2424	YNL150W	1	Saccharomyces cerevisiae
2425	YBR119W	1	Saccharomyces cerevisiae
2426	YER019C-A	703	Fungi
2427	YPL154C	768	Fungi
2428	YKR089C	742	Fungi
2429	YML053C	7	Saccharomyces
2430	YHR139C	162	Ascomycota
2431	YOR227W	111	Ascomycota
2432	YER076C	13	Ascomycota
2433	YGR073C	1	Saccharomyces cerevisiae
2434	YER112W	768	Fungi
2435	YPR070W	39	Saccharomycetales
2436	YGR150C	82	Saccharomycetales
2437	YLR200W	738	Fungi
2438	YMR010W	612	Fungi
2439	YJL009W	1	Saccharomyces cerevisiae
2440	YKL011C	299	Fungi
2441	YDR508C	754	Fungi
2442	YHL022C	640	Fungi
2443	YDR153C	538	Fungi
2444	YKL165C	715	Fungi
2445	YMR119W	80	Fungi
2446	YLR075W	756	Fungi
2447	YOR339C	794	Fungi
2448	YDR325W	734	Fungi
2449	YGR261C	761	Fungi
2450	YNL025C	758	Fungi
2451	YNL256W	733	Fungi
2452	YLR258W	742	Fungi
2453	YBR275C	37	Saccharomycetales
2454	YOR060C	60	Saccharomycetales
2455	YBL048W	2	Fungi
2456	YLR249W	776	Fungi
